user_index,tsne_1,tsne_2,cluster
174772,-27.686598,-54.034798,2
102596,25.723385,69.48741,1
199534,-41.223022,-43.692554,2
101502,79.70076,-37.381073,1
297084,-65.85182,-97.302925,2
177498,-35.626545,25.225866,2
308389,-62.13234,94.96425,2
26260,105.89446,34.006233,3
182881,-1.695514,-89.00764,1
314736,-111.456894,5.213892,2
208001,-54.253212,25.87043,2
92080,45.548912,-27.432787,1
10532,86.584526,58.646015,3
254835,-73.73126,-40.09466,2
213967,-6.170396,57.85736,2
260562,-84.76328,46.058666,2
16846,61.379562,38.11084,3
293624,-114.483574,-22.560917,2
233941,-84.553696,29.73436,2
189104,-33.737217,28.650532,2
144383,19.912693,-66.92137,1
39129,44.155647,69.49446,1
243867,-23.638056,55.911045,2
170116,-17.365257,-48.688164,1
90171,87.42756,-56.019463,1
200226,-23.10559,-37.91797,2
139644,-18.150707,40.959248,2
312366,-11.180797,118.63506,2
137376,16.871569,-44.66994,1
179064,16.024105,-94.649216,1
73607,18.65698,-13.098757,1
99233,35.328846,-52.279236,1
68455,60.839188,-30.872046,1
61744,19.125223,63.963017,1
132209,28.377127,-68.90152,1
101692,74.87484,6.942804,3
171746,-20.757032,-5.0586014,2
140721,12.982649,55.7287,1
81305,50.310154,-53.724777,1
251666,24.362888,109.70183,0
198938,-45.2335,21.305079,2
137119,7.581419,-16.424135,1
136095,-19.797247,-15.861369,2
129523,14.464278,-21.071733,1
89920,76.83258,-13.59977,1
260337,-84.29257,46.085583,2
128416,26.082287,-75.67317,1
208158,-21.217136,-77.63432,2
61929,25.069935,8.860167,1
267222,-21.853523,64.705475,2
46224,40.546196,44.80505,1
198746,-41.62251,-44.90752,2
243571,-81.92271,5.7195888,2
108631,-5.1748023,-35.14306,1
35986,43.24905,24.333296,3
228592,-1.1529148,58.634026,2
112883,13.849612,-18.380882,1
278946,-111.02004,24.31326,2
10780,75.75355,47.66084,3
186403,-16.359278,36.76834,2
164427,-31.74577,10.451321,2
137058,-10.81871,-1.6814009,2
84341,76.99842,11.275328,3
258611,-39.158504,83.08134,2
63638,101.59067,-20.961008,3
243536,-82.15328,6.376746,2
262858,-82.08381,-25.6006,2
159292,-12.1372595,-50.9553,1
44653,53.1093,7.9556355,1
82713,40.23528,-49.970688,1
6911,94.31812,61.320026,3
173893,24.106422,-94.551765,1
195496,-63.824215,12.12605,2
235707,-93.03164,1.8343121,2
131744,47.092407,-75.346466,1
142933,9.044748,48.077515,1
121543,-10.040995,3.9095814,1
88079,44.792934,-27.946068,1
68661,91.549736,-8.051114,3
82364,79.244316,-47.215824,1
142992,19.294676,-82.22408,1
232257,-61.62336,-53.159576,2
89388,88.9255,-43.316128,1
306845,-81.61907,-100.67942,2
253676,-73.31751,-30.817253,2
264388,-72.25509,-24.0706,2
91019,77.15701,-38.919594,1
263100,-69.08374,-41.345146,2
103003,12.914519,8.744695,1
164343,-17.779293,-26.239637,1
91771,-0.99797124,-6.432679,1
30820,105.752426,16.098055,3
296184,-49.06762,-85.45516,2
146067,46.86052,-84.576836,1
233355,-20.944141,61.089287,2
293773,-36.396305,-93.60442,2
135416,70.401726,-66.7067,1
196649,-27.104977,33.49633,2
251235,-102.311775,-46.040157,2
161202,-34.104027,-15.005736,2
172776,13.311553,-62.80722,1
223753,-33.31885,77.432724,2
42103,99.87869,10.554648,3
177725,28.862165,91.053825,4
289901,-118.52458,-59.664097,2
165314,-22.403889,-14.617335,2
18346,92.29951,25.03013,3
272938,-40.852295,49.15044,2
266699,-69.71299,72.69643,2
135864,25.948359,-65.72267,1
151445,5.3151155,-18.388943,1
259764,-74.719025,-48.6751,2
53523,31.361015,-6.16331,1
202541,8.352022,79.71357,2
94911,33.517376,57.68423,3
90158,71.13764,-20.92573,1
229176,-57.431007,7.198365,2
107886,29.101406,-38.483696,1
258183,-88.63659,41.650486,2
112429,32.62952,-55.771378,1
160755,-22.245634,43.78141,2
128782,21.587784,-20.737165,1
54059,84.912544,-21.403093,3
145517,-12.60552,-5.190524,2
88141,15.863697,-27.88338,1
191026,-33.614487,17.054089,2
248632,-50.31502,-58.07118,2
146299,-1.2389089,33.786774,2
310508,-52.42927,90.96175,2
114200,33.786343,-61.76981,1
97545,43.112827,-5.102703,1
8123,63.569817,34.60311,3
261399,-79.79642,62.306408,2
297140,-111.02004,24.31326,2
38852,43.24079,68.79667,1
291271,-66.25452,110.33385,2
259388,-86.08145,-32.656105,2
81101,32.422165,75.54853,4
228470,-42.17952,-42.540516,2
169012,-33.93012,-20.936779,2
295875,-112.53632,76.53109,2
52727,82.79632,-5.873151,3
309339,-76.50902,-66.88858,2
239284,-92.49288,0.02494092,2
261330,-64.09589,76.41845,2
116393,32.771255,-55.624626,1
212469,-18.12964,6.310881,2
163158,18.358904,-97.084435,1
223419,-47.44479,-12.152941,2
184507,28.790642,-91.87958,1
151824,23.96947,-56.828247,1
243575,-46.856358,-50.795124,2
70224,58.298607,18.7954,1
246240,-60.377155,-17.95068,2
6078,78.20635,52.470093,3
55368,44.38382,67.51564,3
295665,-144.37933,25.81258,2
90316,74.6882,7.4788837,3
258385,-70.49381,-9.576533,2
154696,-1.4995246,-67.88591,1
32535,46.82656,47.269627,3
81638,95.16855,-35.879967,1
50591,73.87662,12.128047,3
89220,44.618713,-28.804207,1
79046,41.49089,-27.065966,1
100421,15.443967,-29.052528,1
230112,-54.77314,-24.973644,2
14617,39.22814,37.616272,3
296314,-76.50902,-66.88858,2
11616,67.68999,49.151863,3
106981,31.48936,-29.392286,1
14759,100.54106,53.002098,3
187526,-15.224618,67.047806,2
124823,-30.019178,9.084207,2
142378,-10.481732,-2.424505,2
101048,90.75783,-51.484,1
25177,75.45007,31.552938,3
95887,42.38922,-38.04169,1
297995,18.994568,-124.496414,2
142983,-29.962877,5.446271,2
294568,-80.969986,79.26752,2
182829,-17.85604,49.863884,2
276432,-114.26192,-9.871556,2
301285,-66.25452,110.33385,2
82801,26.051805,-16.905102,1
191435,-22.523254,29.027483,2
136613,-2.7582762,-77.94886,1
75475,67.83251,-20.43761,1
270835,-71.56802,-57.36289,2
102476,29.27141,-26.949474,1
105067,38.78218,58.983486,1
37691,104.74389,18.542677,3
303421,-9.001948,-116.26054,2
153691,2.9501863,-15.168244,1
43612,61.447643,-2.8223925,1
162333,18.924913,-83.7794,1
215627,-48.272907,-4.311083,2
312059,-81.61907,-100.67942,2
127611,27.722425,-64.10201,1
35974,52.710945,10.248581,1
206824,-53.431374,33.93285,2
217003,-52.78149,60.75112,2
196777,5.494243,74.518715,1
626,67.6043,92.14917,5
309434,-110.92644,6.112576,2
86898,86.1496,-38.233097,1
192218,-11.777409,54.420193,2
3802,80.685715,80.30677,5
11826,69.64869,55.574467,3
6234,86.15298,77.2215,5
62254,68.740814,-7.796598,3
207892,-31.357822,77.25163,2
306738,7.3558626,116.292,0
37109,76.66133,44.316513,3
143257,2.2802243,30.866728,1
93084,58.100098,-43.6643,1
269661,-97.47098,-18.299873,2
16236,78.16337,40.207554,3
107671,20.741232,22.484951,1
86176,9.825565,-35.927837,1
2147,24.391808,41.121403,5
127550,37.953896,99.820625,4
108352,28.406382,-36.817886,1
263448,-27.45609,63.99357,2
312899,-81.61907,-100.67942,2
262440,-102.01878,-3.7952688,2
164950,-18.926725,-29.069605,1
239798,-91.000626,3.027522,2
19483,64.221176,51.587627,3
98310,14.464269,26.568546,1
29404,89.21685,39.918373,3
277172,-36.396305,-93.60442,2
220736,-45.390553,-37.127552,2
307460,-78.739525,113.681786,2
27273,26.009325,37.098213,3
99206,5.1187563,-43.324333,1
256365,-82.862625,60.494904,2
199182,-37.382504,26.2751,2
137384,34.538353,-90.54795,1
168753,-11.981301,-23.69334,1
143410,10.499863,-79.61785,1
123797,19.111813,-71.45461,1
250840,-87.42416,57.004158,2
146389,-13.569873,-55.374584,1
205271,-38.31285,26.756845,2
266997,-70.860245,-34.079723,2
253050,-66.949776,74.37917,2
288915,12.469619,113.782776,0
193078,-28.101496,-66.694534,2
8925,29.636208,38.32346,3
52498,46.54926,8.601572,1
38972,59.9479,0.7737937,1
47717,47.801483,5.457328,1
138366,17.577091,-60.753147,1
189392,-27.996405,-55.991184,2
110452,-19.709652,-15.696404,2
153041,-21.03418,-25.873203,1
176299,-4.5902085,-77.61651,1
271221,-86.471115,42.109917,2
62167,32.520805,65.28528,3
301124,-135.71596,-32.562862,2
105125,81.37144,-52.525833,1
114161,20.962711,49.198017,1
217023,-70.43315,37.11451,2
119650,14.674117,33.643692,1
67574,79.03487,-12.4026785,3
91847,47.752823,-48.70068,1
130542,-29.34516,6.3797526,2
248354,-91.857475,5.8478217,2
247764,-65.8809,50.885696,2
307303,-132.51704,-59.77244,2
31824,37.550915,68.809204,3
95800,28.753094,-47.942688,1
84410,47.243362,-38.06496,1
190858,-21.236834,23.093027,2
233590,-91.411415,24.696661,2
5913,86.51195,76.544205,5
264277,-37.366993,72.939674,2
39493,25.849028,35.3988,3
175066,3.8188357,-96.9777,1
177837,-10.188142,19.498207,1
204004,-29.233263,-72.42777,2
153207,4.1958046,24.287838,1
245119,-65.575905,-8.28785,2
138887,45.171806,-67.19177,1
206816,-45.15353,-29.400871,2
166017,-32.58131,-41.310165,2
93184,35.884342,-47.723705,1
22464,62.83442,59.39557,3
293138,-111.456894,5.213892,2
298680,-76.50902,-66.88858,2
245488,-63.168327,65.3339,2
106413,30.393116,87.005516,4
204876,-23.695726,-88.494316,2
149205,-1.1610253,45.17139,1
245741,-31.279924,50.228935,2
250661,-69.59379,-29.039146,2
220498,-53.59846,34.3808,2
208464,-18.378315,-68.30746,1
260056,-95.66007,36.043644,2
20873,80.46234,36.303925,3
18699,57.21016,25.207855,3
194418,-25.671503,13.315014,2
277767,-124.21021,60.862576,2
302822,-40.518406,-103.15984,2
243350,-61.172,-21.289776,2
164393,-23.927467,15.321683,2
149236,39.49741,-69.86437,1
194618,23.58484,-102.87428,1
91761,73.97446,-25.907413,1
247854,-83.76982,31.221981,2
28027,30.665756,6.393579,1
215223,-23.396662,-90.89013,2
26106,32.49283,11.535681,1
257201,-51.2081,77.28377,2
130345,15.616958,-22.491854,1
276164,-65.85182,-97.302925,2
63672,14.511432,-0.92339176,1
268193,-71.052536,-49.240032,2
53150,86.8551,-12.416356,3
148751,3.9270706,24.835207,1
172355,46.985435,-96.27383,1
283712,-81.61907,-100.67942,2
258829,-88.08464,-45.182167,2
217733,-79.28244,19.993856,2
138242,8.038297,-76.90828,1
251968,-71.7023,-26.952381,2
212303,34.15301,98.02877,4
233904,-23.656256,75.35873,2
163189,-6.8327827,-49.965454,1
21707,53.192436,62.76753,3
56826,40.569233,46.424347,3
91914,107.55932,-29.612135,1
240344,-64.0983,30.881454,2
12855,103.83636,31.289389,3
10367,38.894176,38.940056,3
222491,-23.600943,83.51066,2
178807,19.171425,-99.563385,1
211534,-9.905401,-63.02907,1
173171,-3.0576122,18.867123,1
181134,25.361658,110.773834,0
296655,-21.740568,-128.35371,2
114810,20.561651,55.73602,1
7065,79.80369,67.157814,5
292473,-33.143124,112.27604,2
263976,-93.25206,40.927773,2
117899,25.841345,-62.699177,1
226112,-37.76996,61.696774,2
162600,2.5255973,20.540398,1
26959,69.26343,21.629398,3
87903,52.243084,-7.722286,1
10442,70.562515,48.044556,3
309516,-1.1646965,103.08269,2
120804,8.90361,65.848,1
268691,-52.64283,77.310234,2
101860,5.688739,-38.783913,1
70944,91.71047,-35.866077,1
248624,-61.04827,-13.683321,2
72353,76.25992,-44.031864,1
121974,-5.6114025,-1.6099538,1
282883,-18.705292,108.11611,2
120196,49.94348,-65.84674,1
99349,6.4347987,-36.207195,1
132409,14.242129,-67.62898,1
22928,90.100494,27.096426,3
129258,4.317779,35.9211,2
212915,-47.23649,3.9005988,2
251828,-98.23883,-25.41544,2
154679,13.988547,53.38044,1
13274,66.62245,51.923088,3
176877,-31.880562,40.900032,2
288000,-106.40608,87.02651,2
312831,-61.88606,102.91703,2
266024,-46.887314,46.728,2
276508,-6.152638,-120.57313,2
59646,108.04061,-10.80763,3
227939,-19.361572,-69.92118,1
130549,51.19428,-66.34248,1
133587,70.948006,-71.554726,1
70434,52.848213,-41.77299,1
260268,-101.5326,1.3370408,2
40277,54.047695,21.14849,1
314844,-6.152638,-120.57313,2
218147,-54.534554,-3.1853852,2
30444,99.57559,12.880993,3
285324,-103.84297,46.42924,2
31152,93.45579,8.11438,3
66358,82.430984,-26.210619,1
151788,-21.385607,-24.662998,1
32507,32.390995,27.496359,3
115766,49.33488,-61.22139,1
63566,49.628666,-11.513202,1
209682,-46.679913,1.7291421,2
34212,32.7958,27.549582,3
168292,-2.967585,-54.184395,1
53928,68.19522,11.113884,3
295750,-111.23169,-33.868244,2
204106,-2.6863482,-101.04141,1
220862,-7.1414347,55.642555,2
220158,10.066797,110.08101,0
138013,4.1278973,-14.965708,1
315269,-114.26192,-9.871556,2
244221,-48.289703,37.371532,2
199054,-2.9190974,53.491844,1
46603,76.262924,-7.027909,3
286159,-105.39532,-73.19653,2
180173,23.911114,-100.25887,1
259168,-99.15091,-27.673355,2
210406,-8.889458,41.40293,2
176857,-20.123411,-50.33062,1
58573,82.753105,-7.9375997,3
83174,17.602945,29.655275,1
167671,-18.149788,-49.365765,1
146167,-12.877108,-4.039342,2
199214,-39.742878,-2.1605206,2
85764,23.842531,21.798695,1
91271,29.611702,70.25973,3
271584,-49.10642,46.31448,2
19046,44.802822,70.711334,1
127146,58.12626,-68.626785,1
125375,42.35513,-10.123849,1
120082,16.528046,33.941746,1
27576,106.76937,19.11269,3
222868,-59.402172,-1.9228781,2
273542,-105.31896,-62.708126,2
228170,-42.536903,-60.69041,2
184511,-17.635723,-1.5520787,2
313951,-61.895466,94.31646,2
215056,-31.892715,-67.42525,1
120763,26.403843,-66.54066,1
92644,106.55503,-27.470978,1
13641,63.949867,45.27272,3
201226,-36.315933,-34.82912,2
199485,-11.407619,-47.13111,1
93130,26.516684,-45.002647,1
138614,27.73924,-22.044104,1
42582,34.402115,61.794643,3
253776,-90.72853,-39.595406,2
114430,-6.5154605,-36.841633,1
172031,-22.645393,-57.933594,1
240268,-34.38156,79.37869,2
163773,19.518723,-84.49193,1
284843,-14.335869,113.73681,2
7082,92.40591,66.558945,5
295435,-123.51849,22.412088,2
267938,-33.08862,84.15317,2
15821,56.163494,68.06799,3
51209,102.245766,-9.408297,3
311182,-31.148624,116.15801,2
87412,23.98597,4.0683722,1
273138,-72.90867,-28.521046,2
260977,-88.852165,40.970417,2
191557,-2.2888458,-76.003365,1
179123,20.485092,73.94935,1
119378,80.49367,-60.354443,1
119025,90.45878,-55.927784,1
5977,72.52211,66.28675,5
17725,54.440155,66.31342,3
73252,21.46507,-0.2646125,1
104656,82.03003,-53.190613,1
92038,86.35351,-38.637962,1
57572,30.389412,25.708708,3
150131,7.709032,51.282352,1
255262,-28.625452,68.78376,2
183018,-13.836322,-20.066542,1
17681,85.71672,45.63941,3
15504,69.66824,54.248432,3
37833,35.553947,13.15495,1
199679,0.7578165,50.396645,1
99204,88.12067,-62.76864,1
259195,-99.74546,-15.623253,2
131134,39.45911,-100.30915,1
187467,0.48507735,-103.21319,1
197188,4.9274898,-59.851505,1
222360,-76.22013,24.720491,2
80735,55.595505,-31.904806,1
3361,83.18947,78.92205,5
293241,-111.23169,-33.868244,2
76407,22.321388,0.90002775,1
284559,-106.61192,63.775276,2
290704,-103.84297,46.42924,2
175076,-4.4037423,61.477623,1
234763,-75.18844,7.8653784,2
110695,28.371767,-63.137653,1
215431,-50.316322,-1.627941,2
185219,-5.924289,-86.15859,1
315119,-106.61192,63.775276,2
46118,45.95492,75.29068,3
62614,30.079338,25.486279,1
173839,6.4437833,53.89258,1
181503,-20.058397,-58.623398,2
94936,59.43366,-11.437174,1
164671,-5.3969135,-49.413055,1
122792,56.937775,-69.52011,1
240749,-90.092255,12.330992,2
264816,-71.573975,-57.280674,2
186825,-33.791195,28.997591,2
56026,113.15212,10.50402,3
74593,48.667736,-49.991657,1
33286,67.09638,22.054184,3
140045,17.673885,-35.979633,1
238630,-45.00553,-64.36584,2
247939,-69.36447,-19.227047,2
133489,44.975452,-71.22248,1
142979,-10.670113,-15.745862,1
258068,-73.99084,-6.5609093,2
276132,-5.255865,-119.98709,2
178953,-22.074009,-4.780189,2
69127,32.53107,68.05114,3
252219,-101.86697,8.862571,2
77365,32.8748,18.850405,1
72892,26.830986,25.201935,1
218210,-5.368383,59.321785,1
116729,52.941746,-65.22516,1
129110,-2.2285676,40.618122,1
142881,-17.59256,-31.842813,1
69342,34.79887,57.538933,3
311220,-50.672276,92.68095,2
24826,86.66061,-1.055211,3
243465,-28.606176,58.95373,2
290238,-49.06762,-85.45516,2
45114,46.423103,75.10528,3
97188,19.761482,27.976732,1
2765,82.36225,68.02445,5
192578,-18.572382,20.668215,2
246337,-29.506878,-2.1373794,2
256310,3.008031,75.34077,2
285320,-52.4789,-104.70355,2
237789,-91.6223,-1.3147213,2
181506,12.441845,-95.01833,1
140072,79.37209,-37.780544,1
188378,-25.185085,-58.70946,2
74971,58.879486,-19.017727,1
144998,15.442367,-77.05215,1
221029,-24.18993,-88.51315,2
175793,-35.740692,-47.3639,2
309965,-106.62165,87.4323,2
14910,97.19595,36.83113,3
127144,10.990361,32.677425,1
211874,-13.791591,43.32291,2
92693,48.968075,-42.732265,1
206093,-50.747936,4.209122,2
7575,71.40873,44.100834,3
71077,72.28373,10.748995,3
6887,73.49115,59.04914,3
166671,8.449506,72.20254,1
174900,-40.06234,-17.852205,2
31579,29.987736,7.546305,1
125223,8.072666,20.612583,1
47799,105.9833,7.3788295,3
240826,-68.53371,-18.450445,2
74157,26.255486,-1.7036245,1
119821,51.38301,-74.56255,1
74733,70.63259,-21.486795,1
164963,25.647469,-96.344315,1
189616,-4.5091844,55.604996,1
296991,-124.98182,-17.929771,2
120497,-20.822989,-21.295845,1
125282,11.662753,17.561695,1
24356,47.012863,39.387367,1
74611,26.973,-9.522038,1
101965,29.212185,-47.91243,1
226238,-55.627613,-69.080505,2
258754,-73.95544,-41.469856,2
87017,27.207996,1.688375,1
164115,-7.64509,32.430954,1
185698,-38.69675,-24.602013,2
15789,62.18468,36.43094,3
126974,34.195526,-62.95444,1
58433,85.382454,-8.726367,3
262961,-16.45889,81.29101,2
5464,76.41105,73.20265,5
199672,-38.908253,-1.8008521,1
314296,-6.152638,-120.57313,2
219662,-49.77756,-9.045144,2
131696,14.533575,-21.409508,1
304593,-114.26192,-9.871556,2
115089,-12.185051,7.993459,1
80148,31.597504,-3.2167304,1
97202,76.4327,-52.05929,1
104619,33.379025,-62.493393,1
112607,10.337316,61.87881,1
6194,67.66788,65.719315,3
263115,-54.2,42.460743,2
308575,-2.7551682,106.97827,2
290827,-33.68644,111.13202,2
176151,-27.038414,-47.63049,1
23079,89.43209,40.34711,3
51666,47.12242,-0.054137453,1
45385,66.27748,-0.6151865,3
139366,-13.815667,2.2354813,1
288057,-133.81906,13.732223,2
159500,17.526833,-53.067074,1
179889,-3.3065133,-75.99723,1
90256,80.053444,-28.921967,1
249673,-102.311775,-46.040157,2
112769,7.6962886,0.19151473,1
22220,93.50607,44.25247,3
288430,-71.25906,-113.92789,2
231887,-78.39695,9.545151,2
121639,43.655933,-8.600401,1
127516,1.7544733,-44.997528,1
231449,-84.132706,30.42798,2
242594,-46.869804,-50.722645,2
84918,79.02561,-15.293983,1
175040,-8.398433,24.234867,2
50181,97.71666,29.232613,3
249111,-84.602234,29.649372,2
80644,33.68972,56.20298,3
300565,-96.45854,71.08685,2
281393,-110.78003,9.415504,2
217458,-41.794003,-60.455204,2
124453,1.2090341,-37.421425,1
51667,60.410248,-25.149008,1
228015,-53.229584,-5.0201654,2
44669,99.79696,-12.415958,3
293058,-35.999382,-116.66867,2
179919,24.252258,-102.72238,1
310987,-81.61907,-100.67942,2
253913,-85.41957,-23.716211,2
102118,53.804237,-55.051334,1
258862,-72.91775,-28.313171,2
173906,10.196928,72.224754,1
203659,-30.503162,39.18442,2
255338,-55.245457,41.752666,2
152164,-22.022701,-47.844326,1
186567,-17.803778,-93.16717,1
265834,-46.691025,44.985535,2
128080,71.50555,-77.870575,1
196427,-40.172924,-7.062013,2
168993,-39.72566,-17.082228,2
153603,1.5168393,25.72824,1
456,71.71775,87.55916,5
297846,-105.31896,-62.708126,2
248522,-64.723946,-7.2528253,2
235358,-61.016975,-52.76983,2
86716,42.896935,-29.836227,1
164619,-17.009497,-47.825764,1
168686,4.6321983,63.861088,2
236336,-83.88554,0.13962376,2
184797,-20.448593,46.631264,2
156480,-18.990473,-28.753637,1
234679,-92.75627,0.5128391,2
29134,65.422874,31.72227,3
65791,33.25261,-12.891129,1
124032,13.160137,31.691956,1
303207,-105.57108,-65.912445,2
198535,-61.90488,11.547858,2
168747,-3.9575062,-68.74181,1
229553,-67.85577,23.46659,2
4066,78.845856,87.03529,5
5602,74.25334,69.7956,5
24757,103.48766,46.285244,3
203249,-43.82965,18.503532,2
61512,81.15345,-8.91968,3
126724,4.011857,-1.0699977,1
27457,95.76842,46.022057,3
107683,19.591253,22.179632,1
266908,-101.796364,6.883571,2
15991,46.4672,34.302784,3
247053,-59.758194,5.659953,2
179036,-17.652649,-91.968864,1
270137,-14.270149,58.32052,2
4423,83.069374,78.951836,5
103902,-12.208199,-5.388479,2
81683,97.89919,-23.925503,3
69622,28.687347,85.90514,4
112184,-8.813053,-11.459194,1
111505,60.634296,-80.71935,1
232535,-91.090256,2.1754358,2
207184,-48.04866,28.77096,2
125397,67.87029,-69.58372,1
213718,-45.36676,-4.9827995,2
258066,2.2077656,76.81343,2
161018,19.060879,-82.57416,1
221448,-11.875352,54.469357,2
195701,-30.041063,-57.467625,2
311366,-12.443032,116.393845,2
83520,21.544863,-6.663614,1
175256,19.531633,-87.61294,1
297526,-106.40608,87.02651,2
14138,50.40516,69.36821,3
90354,33.54052,44.35732,1
184626,-14.49001,-20.224447,1
224745,-33.318817,77.43274,2
140744,46.824596,-67.35268,1
220997,-81.70635,16.753906,2
173637,-26.50868,-33.906662,2
221769,-24.745033,43.010544,2
79865,40.391346,-49.81093,1
2517,70.41359,91.60256,5
290996,-19.311357,107.573044,2
113715,44.98548,-41.4525,1
19553,61.23357,31.97422,3
268387,-74.022415,70.25616,2
308989,-76.50902,-66.88858,2
190600,-23.444736,31.554958,2
199648,-1.9215811,-55.459347,1
53295,50.951077,4.056015,1
180106,-34.319687,-28.50736,2
198694,-17.111982,-73.50911,1
307601,-121.51454,42.09657,2
185196,10.507296,77.934875,1
203663,-26.557833,-59.16588,2
285766,-111.23169,-33.868244,2
276025,-73.02253,-83.62335,2
226338,-16.134886,-64.316216,1
110054,52.149937,-27.329882,1
304307,18.994568,-124.496414,2
130413,48.19812,-15.097281,1
218726,-20.211056,-68.76637,2
103931,76.71649,-61.21898,1
104218,41.911587,-53.392033,1
174637,-43.136723,23.229368,2
232089,-32.829067,79.78227,2
50611,102.01081,25.076447,3
71992,62.26242,-30.476208,1
252824,-96.51587,-20.607992,2
282994,-7.9905615,93.39689,2
3695,74.76045,40.787544,3
19364,62.73578,34.786568,3
17801,98.46986,42.96614,3
21423,62.175114,58.895832,3
67688,38.114426,5.691601,1
244912,-73.00263,10.029699,2
189799,19.315924,-100.205986,1
269945,-47.37103,45.261944,2
148254,47.16179,-66.6065,1
294031,-85.84285,101.99779,2
86560,30.804348,-2.4613857,1
34919,110.7381,14.841085,3
33922,113.69434,15.336513,3
262429,-86.53236,-30.991804,2
158589,44.721706,-89.75858,1
139823,37.40948,-96.2389,1
260874,-38.042583,54.33007,2
307720,0.6255233,112.63175,2
266031,-70.98597,74.16983,2
297312,-49.06762,-85.45516,2
104293,22.850813,51.320457,1
180421,-36.093117,-21.626596,2
188512,-19.549507,25.772734,2
178447,10.877937,-63.30682,1
29399,63.63769,23.210236,3
104171,20.493685,-39.78617,1
281833,29.356619,114.32489,0
35258,78.98559,1.6633593,3
303276,-73.02253,-83.62335,2
227463,-46.081997,34.57238,2
32359,54.856197,51.841957,3
261017,-73.29167,-30.135828,2
135329,45.746025,-94.11616,1
207885,-36.649773,-49.537457,2
77000,2.4084938,5.361923,1
193155,-16.994661,24.098501,2
195342,-51.819157,57.409767,2
87627,-3.3368585,-17.904726,1
309024,-106.61192,63.775276,2
219322,-39.34472,-74.272804,2
3827,83.75433,77.50374,5
236619,-79.90145,-14.516155,2
269703,-18.045837,88.17228,2
152370,2.92408,-59.39824,1
282291,-75.95539,114.807625,2
119465,24.982006,-54.262634,1
242053,-28.590696,59.005196,2
223789,-39.36915,-74.58707,2
70587,72.81004,-35.920418,1
216950,-57.589466,19.007662,2
93813,72.7214,5.799785,1
300392,-80.969986,79.26752,2
55594,17.924026,63.151165,1
591,68.809204,92.68393,5
124288,7.50979,17.062733,1
200727,-49.270554,57.891727,2
222045,-25.04535,-81.4685,2
12688,85.739784,26.425121,3
230759,-54.628605,-3.2830267,2
170869,-6.4065723,26.079412,1
79319,40.86127,-25.80065,1
56933,84.28658,-26.463963,1
95696,70.253876,-54.048676,1
113648,12.670708,-33.44372,1
40650,92.33168,-0.57086885,3
123422,-1.6671622,-26.966658,1
48376,18.394932,-5.5130367,1
265993,-31.225805,64.003105,2
126495,15.640814,17.09763,1
274859,-14.303136,113.03937,2
51044,102.90767,12.760098,3
241829,-91.25847,24.90112,2
93363,67.693756,-39.471786,1
10167,77.28351,40.22094,3
66091,32.039364,-0.3537677,1
55276,66.60954,-30.011238,1
256812,-101.764046,5.9454837,2
50647,62.360344,-7.511785,1
255891,-29.405758,84.461975,2
134452,26.293823,-40.384415,1
25535,83.02598,17.195787,3
291549,-0.19910666,-138.96942,2
44509,39.479076,-19.109179,1
208048,-70.79349,43.225227,2
84594,61.05318,-37.26253,1
148044,-26.332592,-23.312548,2
110835,53.22016,-58.459026,1
223402,-24.328007,41.394203,2
160880,17.617157,-92.69218,1
117683,17.372936,19.673208,1
212311,-15.833228,-82.34349,1
222476,30.64538,96.28285,4
279109,-31.624947,115.9518,2
127473,-0.8004014,-37.546448,1
313857,-61.88606,102.91703,2
125626,7.2479205,0.5228041,1
185958,-28.02925,-55.24038,2
59069,28.293537,21.795675,1
125873,5.6363087,60.922787,1
184816,-3.399879,77.08687,1
267196,-40.755455,49.208675,2
1294,70.3493,80.9788,5
314163,-111.456894,5.213892,2
38763,66.60129,16.649622,3
246155,-82.60093,-33.933147,2
21499,103.96254,48.03735,3
11731,97.62685,42.50174,3
270812,-96.95293,13.322909,2
104257,30.231401,-17.53793,1
27907,48.4176,67.829834,3
260234,-94.8003,37.70038,2
175101,-17.456255,-1.4956926,2
27118,33.72208,14.869953,1
265430,-68.81906,75.90942,2
159324,29.561028,-96.221855,1
162829,-19.302109,-30.424295,1
49467,110.9627,-0.46585232,3
266716,-20.867758,86.84633,2
208537,-32.02138,76.02133,2
70580,70.34579,-28.448559,1
231386,-46.387913,-73.87234,2
137683,71.511314,-75.10257,1
311455,-49.272327,-86.27267,2
264871,-86.94808,45.420906,2
74752,24.259727,22.85715,1
26215,99.504845,29.691362,3
226458,-45.688587,-11.119293,2
274132,-111.456894,5.213892,2
262285,-84.99903,46.020447,2
93411,25.813978,-44.25048,1
314644,18.994568,-124.496414,2
67715,47.829308,8.897287,1
31108,56.66788,54.324497,3
312269,-106.62165,87.4323,2
26484,96.86572,34.88192,3
250227,-72.25052,-55.859913,2
236413,-34.045307,68.326416,2
52690,104.11653,2.645908,3
87478,47.059082,-28.121964,1
125540,43.137234,-78.35179,1
82484,72.94866,-50.04679,1
45122,17.59198,11.376131,1
1682,75.491936,85.78478,5
270090,-70.98597,74.16983,2
72251,52.745293,-25.579756,1
4046,77.97539,76.650246,5
53263,100.33988,-22.315695,3
209230,-27.208094,-39.020935,2
